word1,word2,sim
личность,известная,12
личность,неординарная,10
личность,индивидуум,9
личность,моя,8
личность,подозрительная,8
личность,не установлена,7
личность,сила,7
личность,общество,6
личность,светлая,5
личность,серая,5
личность,установлена,5
личность,лицо,4
личность,активная,3
личность,большая,3
личность,великая,3
личность,видная,3
личность,гражданин,3
личность,заурядная,3
личность,индивидуальная,3
личность,культ,3
личность,ленин,3
личность,лидер,3
личность,настоящая,3
личность,неизвестная,3
личность,он,3
личность,поэта,3
личность,ребенка,3
личность,учителя,3
личность,хорошая,3
творчество,народное,7
творчество,писателя,7
творчество,художника,5
творчество,искусство,4
творчество,художник,4
творчество,картина,3
творчество,муки,3
творчество,поэта,3
хозяин,барин,18
хозяин,дома,15
хозяин,босс,3
хозяин,положения,3
хозяин,собака,3
революция,свершилась,8
революция,продолжается,6
революция,октябрьская,5
революция,переворот,5
революция,социалистическая,5
революция,1917 год,3
революция,красный,3
революция,ленин,3
талант,гений,29
талант,большой,24
талант,дар,20
талант,огромный,20
талант,актера,13
талант,от бога,13
талант,поклонник,10
талант,великий,8
талант,зарытый,8
талант,музыканта,8
талант,ум,8
талант,бездарность,7
талант,художника,7
талант,актер,6
талант,артист,6
талант,бездарь,6
талант,врожденный,6
талант,зарыть,6
талант,нераскрытый,6
талант,редкий,6
талант,счастье,6
талант,зарыт,5
талант,и поклонники,5
талант,искусство,5
талант,непревзойденный,5
талант,поклонники,5
талант,природный,5
талант,умный,5
талант,в землю,4
талант,и поклонник,4
талант,театр,4
талант,человек,4
талант,человека,4
талант,яркий,4
талант,артиста,3
талант,блестящий,3
талант,вундеркинд,3
талант,выдающийся,3
талант,загубленный,3
талант,незаурядный,3
талант,нет,3
талант,одаренность,3
талант,от рождения,3
талант,поэта,3
талант,пропал,3
талант,редкость,3
талант,рисовать,3
талант,удивительный,3
талант,ученого,3
талант,учителя,3
воздух,чистый,119
воздух,свежий,86
воздух,дышать,26
воздух,вода,17
воздух,прозрачный,16
воздух,чист,13
воздух,грязный,9
воздух,жизнь,9
воздух,кислород,9
воздух,свеж,9
воздух,земля,7
воздух,небо,7
воздух,легкий,5
воздух,свободы,5
воздух,влажный,4
воздух,голубой,4
воздух,свежесть,4
воздух,спертый,4
воздух,o2,3
воздух,атмосфера,3
воздух,горный,3
воздух,грязь,3
воздух,загрязнен,3
воздух,загрязненный,3
воздух,свет,3
воздух,тяжелый,3
воздух,холодный,3
воздух,чистота,3
доктор,врач,68
доктор,наук,59
доктор,айболит,55
доктор,живаго,28
доктор,лечит,17
доктор,время,15
доктор,хороший,14
доктор,добрый,12
доктор,ватсон,10
доктор,халат,10
доктор,больной,9
доктор,белый,8
доктор,болезнь,7
доктор,терапевт,7
доктор,хирург,6
доктор,плохой,5
доктор,боль,4
доктор,знающий,4
доктор,лечить,4
доктор,умный,4
доктор,белый халат,3
доктор,больница,3
доктор,внимательный,3
доктор,враг,3
доктор,зубной,3
доктор,лекарство,3
доктор,паук,3
доктор,старый,3
доктор,фаустус,3
доктор,шприц,3
владелец,машины,102
владелец,дома,26
владелец,автомобиля,25
владелец,дачи,25
владелец,хозяин,24
владелец,машина,14
владелец,жигулей,12
владелец,фирмы,12
владелец,магазина,10
владелец,собственник,10
владелец,виллы,9
владелец,земли,8
владелец,замка,7
владелец,фазенды,7
владелец,дом,6
владелец,имущества,6
владелец,автомашины,5
владелец,дача,5
владелец,сада,5
владелец,авто,4
владелец,банка,4
владелец,богатый,4
владелец,богач,4
владелец,буржуй,4
владелец,имения,4
владелец,поместья,4
владелец,собака,4
владелец,собаки,4
владелец,такси,4
владелец,фабрики,4
владелец,фирма,4
владелец,гаража,3
владелец,деньги,3
владелец,кафе,3
владелец,лавки,3
владелец,помещик,3
владелец,хижины,3
традиция,народа,6
традиция,праздник,6
традиция,обычай,5
традиция,старая,5
традиция,древняя,4
традиция,народная,4
традиция,национальная,3
традиция,семьи,3
дочь,сын,59
дочь,моя,41
дочь,взрослая,23
дочь,мать,18
дочь,ночь,17
дочь,родная,16
дочь,любимая,15
дочь,девочка,8
дочь,ребенок,8
дочь,старшая,8
дочь,маленькая,7
дочь,младшая,7
дочь,я,6
дочь,девушка,5
дочь,непослушная,5
дочь,внебрачная,4
дочь,капитана,4
дочь,министра,4
дочь,одна,4
дочь,отец,4
дочь,послушная,4
дочь,родня,4
дочь,сестра,4
дочь,умная,4
дочь,единственная,3
дочь,и сын,3
дочь,мамы,3
дочь,плохая,3
дочь,хорошая,3
золото,серебро,61
золото,блестит,50
золото,дорогое,33
золото,кольцо,26
золото,деньги,19
золото,богатство,18
золото,металл,18
золото,блеск,17
золото,желтое,17
золото,червонное,13
золото,маккены,12
золото,много,11
золото,молчание,10
золото,чистое,10
золото,самоварное,9
золото,блестящее,8
золото,платина,8
золото,дорого,7
золото,драгоценность,7
золото,мое,6
золото,черное,6
золото,красивое,5
золото,украшение,5
золото,серьги,4
золото,тяжелое,4
золото,белое,3
золото,бриллианты,3
золото,волос,3
золото,грязь,3
золото,зло,3
золото,красиво,3
золото,мира,3
золото,нет,3
золото,подорожало,3
золото,хлеб,3
ветер,сильный,81
ветер,дует,36
ветер,холодный,25
ветер,странствий,21
ветер,в голове,13
ветер,перемен,13
ветер,северный,13
ветер,в лицо,10
ветер,холод,10
ветер,воет,9
ветер,дождь,9
ветер,южный,8
ветер,свежий,7
ветер,теплый,7
ветер,ураган,7
ветер,буря,6
ветер,вольный,6
ветер,гуляет,6
ветер,буйный,5
ветер,в поле,5
ветер,веет,4
ветер,вьюга,4
ветер,дуть,4
ветер,надежды,4
ветер,попутный,4
ветер,пыль,4
ветер,снег,4
ветер,холодно,4
ветер,шквал,4
ветер,в спину,3
ветер,воздух,3
ветер,встречный,3
ветер,западный,3
ветер,колючий,3
ветер,могуч,3
ветер,надежд,3
ветер,порыв,3
ветер,порывистый,3
ветер,свищет,3
воскресенье,выходной,72
воскресенье,отдых,66
воскресенье,суббота,30
воскресенье,понедельник,29
воскресенье,праздник,18
воскресенье,день,11
воскресенье,веселое,10
воскресенье,прошло,10
воскресенье,вербное,7
воскресенье,солнечное,7
воскресенье,кровавое,6
воскресенье,праздничное,6
воскресенье,радостное,6
воскресенье,ура,6
воскресенье,день тяжелый,4
воскресенье,долгожданное,4
воскресенье,короткое,4
воскресенье,красное,4
воскресенье,толстой,4
воскресенье,христа,4
воскресенье,было,3
воскресенье,веселье,3
воскресенье,день отдыха,3
воскресенье,день прекрасный,3
воскресенье,день хороший,3
воскресенье,пасмурное,3
воскресенье,последнее,3
воскресенье,святое,3
воскресенье,среда,3
воскресенье,утром,3
воскресенье,христово,3
камень,преткновения,80
камень,тяжелый,39
камень,большой,22
камень,за пазухой,21
камень,твердый,19
камень,вода,17
камень,серый,11
камень,драгоценный,10
камень,булыжник,8
камень,гранит,8
камень,кирпич,8
камень,лежит,7
камень,коса,6
камень,на шее,6
камень,острый,6
камень,глыба,5
камень,горячий,5
камень,дорога,5
камень,красивый,5
камень,на сердце,5
камень,холодный,5
камень,бросить,4
камень,гора,4
камень,кремень,4
камень,скала,4
камень,тяжесть,4
камень,валун,3
камень,горы,3
камень,круглый,3
камень,лежачий,3
камень,море,3
камень,на голову,3
камень,на дороге,3
камень,огромный,3
камень,плоский,3
камень,река,3
камень,сердце,3
камень,у дороги,3
камень,упал,3
долг,чести,55
долг,честь,40
долг,деньги,38
долг,платежом красен,31
долг,отдать,29
долг,обязанность,28
долг,перед родиной,19
долг,большой,14
долг,интернациональный,11
долг,совести,10
долг,совесть,10
долг,мой,9
долг,вернуть,8
долг,каждого,8
долг,отдавать,8
долг,человека,8
долг,гражданина,7
долг,платеж,7
долг,родина,7
долг,святой,7
долг,выполнять,6
долг,наш,6
долг,денежный,5
долг,перед отечеством,5
долг,выполнить,4
долг,ответственность,4
долг,памяти,4
долг,платежом,4
долг,армия,3
долг,гражданский,3
долг,красен,3
долг,красен платежом,3
долг,плата,3
долг,платить,3
долг,родине,3
долг,священный,3
долг,служба,3
долг,службы,3
долг,человеческий,3
бабушка,дедушка,75
бабушка,старушка,43
бабушка,моя,39
бабушка,старая,39
бабушка,добрая,31
бабушка,любимая,23
бабушка,старенькая,19
бабушка,родная,7
бабушка,дед,6
бабушка,милая,6
бабушка,дорогая,5
бабушка,внук,4
бабушка,внучка,4
бабушка,доброта,4
бабушка,платок,4
бабушка,родня,4
бабушка,рядышком с дедушкой,4
бабушка,с дедушкой,4
бабушка,старость,4
бабушка,бабушка,3
бабушка,в деревне,3
бабушка,вязать,3
бабушка,детство,3
бабушка,заболела,3
бабушка,мама,3
бабушка,надвое сказала,3
бабушка,очки,3
бабушка,старуха,3
бабушка,умерла,3
бабушка,хорошая,3
спектакль,театр,59
спектакль,интересный,46
спектакль,хороший,31
спектакль,сцена,21
спектакль,плохой,14
спектакль,окончен,12
спектакль,в театре,10
спектакль,кино,10
спектакль,премьера,10
спектакль,представление,9
спектакль,прекрасный,7
спектакль,концерт,6
спектакль,начался,6
спектакль,пьеса,6
спектакль,закончился,5
спектакль,идет,5
спектакль,скучный,5
спектакль,смотреть,5
спектакль,жизнь,4
спектакль,игра,4
спектакль,отличный,4
спектакль,понравился,4
спектакль,праздник,4
спектакль,актер,3
спектакль,антракт,3
спектакль,драма,3
спектакль,дрянь,3
спектакль,закончен,3
спектакль,занавес,3
спектакль,кончился,3
спектакль,музыкальный,3
спектакль,не состоялся,3
спектакль,неудавшийся,3
спектакль,новый,3
спектакль,провалился,3
спектакль,удался,3
спектакль,фильм,3
памятник,пушкину,78
памятник,нерукотворный,32
памятник,ленину,27
памятник,поэту,19
памятник,герою,18
памятник,пушкин,18
памятник,архитектуры,16
памятник,ленин,15
памятник,героям,10
памятник,камень,10
памятник,культуры,10
памятник,монумент,10
памятник,воздвиг,9
памятник,мраморный,9
памятник,старины,8
памятник,вождю,7
памятник,воинам,7
памятник,маятник,7
памятник,скульптура,7
памятник,статуя,6
памятник,стоит,6
памятник,архитектура,5
памятник,бюст,5
памятник,герой,5
памятник,искусства,5
памятник,каменный,5
памятник,обелиск,5
памятник,память,5
памятник,в.и.ленину,4
памятник,вечный,4
памятник,гранитный,4
памятник,мемориал,4
памятник,на площади,4
памятник,писателю,4
памятник,красивый,3
памятник,мне,3
памятник,мрамор,3
памятник,при жизни,3
памятник,природы,3
памятник,себе,3
памятник,солдату,3
тюрьма,решетка,85
тюрьма,народов,32
тюрьма,клетка,14
тюрьма,мрачная,14
тюрьма,темная,13
тюрьма,зона,11
тюрьма,сырая,11
тюрьма,камера,9
тюрьма,неволя,9
тюрьма,плачет,9
тюрьма,страшная,9
тюрьма,заключение,8
тюрьма,решетки,8
тюрьма,свобода,8
тюрьма,дом,7
тюрьма,серая,7
тюрьма,страшно,7
тюрьма,большая,6
тюрьма,каменная,6
тюрьма,сидеть,6
тюрьма,старая,6
тюрьма,бутырская,5
тюрьма,забор,5
тюрьма,крепкая,5
тюрьма,мрак,5
тюрьма,плохо,5
тюрьма,сума,5
тюрьма,твой дом,5
тюрьма,темница,5
тюрьма,ужас,5
тюрьма,узник,5
тюрьма,бутырка,4
тюрьма,вор,4
тюрьма,заточение,4
тюрьма,зек,4
тюрьма,каторга,4
тюрьма,милиция,4
тюрьма,суд,4
тюрьма,сыро,4
тюрьма,таганка,4
тюрьма,таганская,4
тюрьма,тьма,4
тюрьма,городская,3
тюрьма,далеко,3
тюрьма,дом родной,3
тюрьма,ждет,3
тюрьма,заключенный,3
тюрьма,закрыта,3
тюрьма,камень,3
тюрьма,пересыльная,3
тюрьма,преступник,3
тюрьма,серый,3
тюрьма,страх,3
тюрьма,центральная,3
завод,фабрика,43
завод,большой,28
завод,предприятие,13
завод,металлургический,12
завод,трубы,12
завод,родной,9
завод,гигант,8
завод,дым,8
завод,дымит,8
завод,работа,8
завод,рабочий,8
завод,труба,8
завод,часов,7
завод,часовой,7
завод,грязь,6
завод,работает,6
завод,старый,6
завод,тракторный,6
завод,здание,5
завод,машиностроительный,5
завод,военный,4
завод,грязный,4
завод,дымный,4
завод,изготовитель,4
завод,кирпичный,4
завод,химический,4
завод,автомобильный,3
завод,банкрот,3
завод,гудит,3
завод,крупный,3
завод,машин,3
завод,механизм,3
завод,огромный,3
завод,проходная,3
завод,секретный,3
завод,серп и молот,3
завод,станки,3
завод,станок,3
завод,стоит,3
завод,строится,3
завод,цех,3
завод,шум,3
мост,через реку,78
мост,река,72
мост,деревянный,15
мост,большой,13
мост,длинный,13
мост,дружбы,12
мост,дорога,10
мост,железный,9
мост,железнодорожный,8
мост,красивый,8
мост,высокий,7
мост,каменный,5
мост,переправа,5
мост,разводной,5
мост,через волгу,5
мост,бетонный,4
мост,навесной,4
мост,над рекой,4
мост,пост,4
мост,речка,4
мост,рухнул,4
мост,телемост,4
мост,бруклинский,3
мост,ватерлоо,3
мост,вода,3
мост,горбатый,3
мост,крутой,3
мост,ленинградский,3
мост,москва,3
мост,новый,3
мост,нос,3
мост,подвесной,3
мост,телевизионный,3
мост,широкий,3
кремль,москва,21
кремль,красный,9
кремль,московский,7
кремль,в москве,6
кремль,звезда,6
кремль,красная площадь,6
кремль,ленин,4
кремль,мавзолей,4
двор,большой,50
двор,родной,27
двор,чистый,20
двор,дом,19
двор,старый,17
двор,грязный,16
двор,сад,13
двор,детства,12
двор,дома,11
двор,улица,10
двор,широкий,10
двор,детство,9
двор,наш,9
двор,зеленый,8
двор,проходной,8
двор,вор,7
двор,дерево,7
двор,маленький,7
двор,мой,7
двор,пустой,6
двор,школьный,6
двор,деревня,5
двор,забор,4
двор,мусор,4
двор,общий,4
двор,постоялый,4
двор,скотный,4
двор,внутренний,3
двор,друзья,3
двор,качели,3
двор,колодец,3
двор,королевский,3
двор,сарай,3
двор,собака,3
двор,ухоженный,3
бумага,белая,92
бумага,писчая,40
бумага,туалетная,26
бумага,лист,23
бумага,писать,19
бумага,чистая,18
бумага,тетрадь,16
бумага,ручка,14
бумага,карандаш,11
бумага,все стерпит,10
бумага,терпит,7
бумага,гладкая,6
бумага,дефицит,6
бумага,перо,6
бумага,цветная,6
бумага,белый,5
бумага,газета,5
бумага,стерпит,5
бумага,глянцевая,4
бумага,горит,4
бумага,для письма,4
бумага,линованная,4
бумага,старая,4
бумага,белое,3
бумага,для записей,3
бумага,картон,3
бумага,лес,3
бумага,макулатура,3
бумага,мятая,3
бумага,офсетная,3
бумага,письменная,3
бумага,плохая,3
бумага,творчество,3
бумага,шорох,3
литература,русская,50
литература,художественная,44
литература,книга,29
литература,зарубежная,23
литература,искусство,23
литература,советская,17
литература,книги,14
литература,интересная,13
литература,иностранная,10
литература,классическая,9
литература,родная,8
литература,детская,7
литература,читать,7
литература,школа,7
литература,классика,6
литература,научная,6
литература,предмет,6
литература,современная,6
литература,урок,6
литература,в школе,5
литература,и искусство,5
литература,культура,5
литература,учебник,5
литература,русский,4
литература,запрещенная,3
литература,писатель,3
литература,публицистика,3
литература,физика,3
литература,хорошая,3
деревня,село,40
деревня,город,34
деревня,моя,31
деревня,родная,29
деревня,глухая,26
деревня,старая,21
деревня,дом,15
деревня,большая,14
деревня,заброшенная,14
деревня,корова,13
деревня,русская,12
деревня,маленькая,10
деревня,бабушка,9
деревня,природа,9
деревня,лес,7
деревня,грязь,6
деревня,поселок,6
деревня,далекая,5
деревня,дальняя,5
деревня,колхоз,5
деревня,поле,5
деревня,далеко,4
деревня,захолустная,4
деревня,огород,4
деревня,отдых,4
деревня,простоквашино,4
деревня,пустая,4
деревня,бабушкина,3
деревня,в лесу,3
деревня,воздух,3
деревня,забитая,3
деревня,захудалая,3
деревня,колодец,3
деревня,красивая,3
деревня,лето,3
деревня,на отшибе,3
деревня,небольшая,3
деревня,нищая,3
деревня,новая,3
деревня,отсталая,3
деревня,родина,3
деревня,свежий воздух,3
деревня,тихая,3
деревня,хутор,3
луна,полная,45
луна,ночь,36
луна,солнце,36
луна,светит,34
луна,круглая,33
луна,желтая,20
луна,месяц,17
луна,звезды,14
луна,небо,13
луна,на небе,12
луна,свет,9
луна,яркая,9
луна,большая,8
луна,светлая,8
луна,взошла,7
луна,спутник,7
луна,белая,6
луна,земля,6
луна,планета,6
луна,цветы,6
луна,вечер,5
луна,космос,5
луна,красивая,5
луна,в небе,4
луна,далекая,4
луна,зашла,4
луна,звезда,4
луна,полнолуние,4
луна,бледная,3
луна,глупая,3
луна,луна,3
луна,печальная,3
луна,сияет,3
луна,тарелка,3
луна,холодная,3
луна,ясная,3
угроза,опасность,9
угроза,страх,9
угроза,жизни,8
угроза,нападения,4
угроза,мира,3
угроза,миру,3
угроза,сильная,3
транспорт,автобус,50
транспорт,городской,49
транспорт,общественный,42
транспорт,машина,19
транспорт,плохой,16
транспорт,водный,13
транспорт,троллейбус,13
транспорт,давка,10
транспорт,переполненный,10
транспорт,трамвай,10
транспорт,железнодорожный,8
транспорт,город,7
транспорт,ехать,7
транспорт,метро,7
транспорт,наземный,7
транспорт,не ходит,6
транспорт,автомобильный,5
транспорт,быстрый,5
транспорт,личный,5
транспорт,машины,5
транспорт,переполнен,5
транспорт,речной,5
транспорт,такси,5
транспорт,толкучка,5
транспорт,толпа,5
транспорт,ужасный,5
транспорт,дорога,4
транспорт,забитый,4
транспорт,набитый,4
транспорт,полный,4
транспорт,авто,3
транспорт,ж/д,3
транспорт,плохо ходит,3
транспорт,самолет,3
перспектива,будущее,13
перспектива,на будущее,6
перспектива,хорошая,5
перспектива,работа,4
перспектива,карьера,3
товарищ,друг,135
товарищ,верный,41
товарищ,песня,32
товарищ,мой,24
товарищ,хороший,21
товарищ,по работе,14
товарищ,брат,13
товарищ,верь,12
товарищ,дорогой,11
товарищ,по несчастью,11
товарищ,ленин,9
товарищ,сталин,8
товарищ,гражданин,7
товарищ,командир,6
товарищ,комиссар,6
товарищ,партия,6
товарищ,приятель,6
товарищ,и брат,5
товарищ,милиционер,5
товарищ,по партии,5
товарищ,волк,4
товарищ,враг,4
товарищ,господин,4
товарищ,знакомый,4
товарищ,нетте,4
товарищ,по учебе,4
товарищ,детства,3
товарищ,и друг,3
товарищ,лучший,3
товарищ,маузер,3
товарищ,по оружию,3
товарищ,пришел,3
товарищ,сосед,3
сестра,брат,97
сестра,милосердия,68
сестра,родная,52
сестра,моя,33
сестра,старшая,22
сестра,керри,17
сестра,младшая,13
сестра,милосердие,10
сестра,любимая,9
сестра,двоюродная,8
сестра,брата,7
сестра,хозяйка,7
сестра,подруга,6
сестра,девочка,5
сестра,друг,5
сестра,лена,5
сестра,маленькая,5
сестра,девушка,4
сестра,медсестра,4
сестра,родня,4
сестра,больна,3
сестра,друга,3
сестра,злая,3
сестра,мужа,3
сестра,таланта,3
сестра,таня,3
океан,море,53
океан,тихий,44
океан,большой,25
океан,огромный,24
океан,вода,23
океан,любви,22
океан,безбрежный,19
океан,мировой,14
океан,синий,13
океан,глубокий,12
океан,голубой,7
океан,бескрайний,6
океан,волны,6
океан,знаний,5
океан,необъятный,5
океан,простор,5
океан,страстей,5
океан,бушует,4
океан,бушующий,4
океан,корабль,4
океан,лужа,4
океан,много,4
океан,парус,4
океан,рыба,4
океан,атлантический,3
океан,воды,3
океан,грозный,3
океан,идей,3
океан,кит,3
океан,магазин,3
океан,могучий,3
океан,мыслей,3
океан,надежды,3
океан,слез,3
океан,стакан,3
океан,счастья,3
океан,улыбок,3
океан,чувств,3
палец,рука,69
палец,указательный,48
палец,большой,42
палец,руки,26
палец,длинный,19
палец,мизинец,13
палец,о палец,12
палец,болит,11
палец,больной,10
палец,кольцо,10
палец,на руке,8
палец,нога,8
палец,ноготь,8
палец,порезанный,8
палец,в рот,7
палец,в рот не клади,7
палец,кривой,7
палец,маленький,7
палец,сосать,7
палец,тонкий,7
палец,ноги,6
палец,средний,6
палец,порезал,5
палец,грязный,4
палец,мой,4
палец,о палец не ударить,4
палец,перст,4
палец,чертов,4
палец,кисть,3
палец,ладонь,3
палец,порезать,3
палец,ребенка,3
палец,рот,3
палец,удалец,3
лагерь,пионерский,35
лагерь,зона,4
лагерь,гулаг,3
лагерь,зек,3
лагерь,смерти,3
лагерь,труда и отдыха,3
ужас,страх,12
ужас,какой,7
ужас,фильм,7
ужас,дикий,6
ужас,в глазах,4
ужас,какой-то,3
ужас,кошмар,3
ужас,ночь,3
ложь,правда,96
ложь,святая,50
ложь,неправда,30
ложь,плохо,20
ложь,обман,19
ложь,вранье,17
ложь,сладкая,16
ложь,во спасение,12
ложь,гнусная,12
ложь,врать,7
ложь,клевета,6
ложь,наглая,6
ложь,правдивая,6
ложь,страшная,6
ложь,черная,6
ложь,явная,6
ложь,горькая,5
ложь,заведомая,5
ложь,большая,4
ложь,и правда,4
ложь,истина,4
ложь,подлая,4
ложь,бесстыдная,3
ложь,везде,3
ложь,вошь,3
ложь,гадкая,3
ложь,говорить,3
ложь,грубая,3
ложь,грязная,3
ложь,жестокая,3
ложь,злая,3
ложь,красивая,3
ложь,моя,3
ложь,намек,3
ложь,нож,3
ложь,обида,3
ложь,праведная,3
ложь,страх,3
ложь,фальшь,3
солдат,армия,37
солдат,воин,27
солдат,бравый,14
солдат,молодой,14
солдат,война,13
солдат,зеленый,13
солдат,офицер,13
солдат,защитник,12
солдат,шинель,12
солдат,советской армии,11
солдат,армии,10
солдат,военный,10
солдат,советский,10
солдат,вернулся,9
солдат,служит,9
солдат,генерал,8
солдат,на посту,8
солдат,матрос,7
солдат,пришел,7
солдат,свободы,7
солдат,молоденький,6
солдат,русский,6
солдат,спит,6
солдат,удачи,6
солдат,форма,6
солдат,швейк,6
солдат,дурак,5
солдат,пилотка,5
солдат,всегда солдат,4
солдат,высокий,4
солдат,дуб,4
солдат,идет,4
солдат,отчизны,4
солдат,письмо,4
солдат,революции,4
солдат,рядовой,4
солдат,сильный,4
солдат,служба,4
солдат,служивый,4
солдат,бедный,3
солдат,в шинели,3
солдат,вернется,3
солдат,воюет,3
солдат,дембель,3
солдат,забытый,3
солдат,иван бровкин,3
солдат,красной армии,3
солдат,мужественный,3
солдат,на службе,3
солдат,наш,3
солдат,неизвестный,3
солдат,пехоты,3
солдат,ремень,3
солдат,сержант,3
солдат,служить,3
солдат,старый,3
солдат,стойкий,3
солдат,храбрый,3
солдат,человек,3
солдат,юный,3
царь,зверей,9
царь,горох,8
царь,рыба,4
царь,батюшка,3
царь,бог,3
царь,корона,3
царь,петр i,3
царь,трон,3
шутка,смех,58
шутка,плоская,34
шутка,глупая,26
шутка,прибаутка,25
шутка,веселая,21
шутка,юмор,17
шутка,острая,15
шутка,всерьез,13
шутка,удачная,13
шутка,злая,9
шутка,неудачная,9
шутка,неуместная,9
шутка,анекдот,7
шутка,весело,7
шутка,плохая,7
шутка,утка,7
шутка,в деле,5
шутка,в сторону,5
шутка,веселье,4
шутка,грубая,4
шутка,дурацкая,4
шутка,ли,4
шутка,розыгрыш,4
шутка,серьезная,4
шутка,друга,3
шутка,не к месту,3
шутка,обида,3
шутка,острота,3
шутка,пошлая,3
шутка,сказать,3
демократия,свобода,11
демократия,ельцин,6
демократия,гласность,5
демократия,партия,5
демократия,бюрократия,4
демократия,власть,4
демократия,народ,3
корабль,море,41
корабль,плывет,27
корабль,призрак,26
корабль,большой,20
корабль,военный,14
корабль,летучий,13
корабль,лодка,13
корабль,тонет,12
корабль,белый,10
корабль,красивый,9
корабль,парус,9
корабль,в море,8
корабль,дураков,8
корабль,огромный,8
корабль,парусник,7
корабль,парусный,7
корабль,пришельцев,7
корабль,утонул,7
корабль,детства,6
корабль,мачта,6
корабль,паруса,6
корабль,затонувший,5
корабль,затонул,5
корабль,космический,5
корабль,судно,5
корабль,бригантина,4
корабль,капитан,4
корабль,мечты,4
корабль,плыл,4
корабль,плыть,4
корабль,старый,4
корабль,атомный,3
корабль,дальнего плавания,3
корабль,деревянный,3
корабль,морской,3
корабль,пароход,3
корабль,странствий,3
корабль,тонущий,3
корабль,уплыл,3
корабль,фрегат,3
король,лир,112
король,голый,75
король,королева,22
король,царь,22
король,корона,21
король,джунглей,9
король,трон,9
король,принц,7
король,власть,5
король,глупый,5
король,олень,5
король,сказка,5
король,шут,5
король,мир,4
король,страны,4
король,шахматы,4
король,королевство,3
король,красоты,3
король,мантия,3
король,пароль,3
король,франции,3
одиночество,полное,6
одиночество,тоска,6
одиночество,плохо,5
одиночество,вдвоем,3
одиночество,страшно,3
медицина,больница,10
медицина,наука,7
медицина,врач,6
медицина,бесплатная,4
медицина,бессильна,4
медицина,народная,4
медицина,плохая,3
медицина,страховая,3
медицина,халат,3
империя,чувств,14
империя,зла,12
империя,государство,6
империя,великая,5
империя,император,5
империя,игр,4
империя,римская,4
империя,российская,4
дача,лето,7
дача,отдых,6
дача,дом,4
дача,моя,4
дача,президента,4
дача,большая,3
дача,в лесу,3
дача,за городом,3
дача,лес,3
достоинство,честь,18
достоинство,человека,11
достоинство,недостаток,5
достоинство,гордость,4
достоинство,мужское,4
достоинство,человеческое,4
достоинство,и честь,3
достоинство,качество,3
достоинство,свое,3
достоинство,собственное,3
зеркало,души,146
зеркало,отражение,36
зеркало,кривое,33
зеркало,круглое,15
зеркало,большое,13
зеркало,лицо,12
зеркало,треснуло,11
зеркало,чистое,10
зеркало,я,9
зеркало,душа,8
зеркало,разбилось,8
зеркало,разбитое,8
зеркало,стекло,7
зеркало,мира,5
зеркало,смотреть,5
зеркало,тарковский,5
зеркало,упало,5
зеркало,любви,4
зеркало,маленькое,4
зеркало,трюмо,4
зеркало,внешность,3
зеркало,для героя,3
зеркало,жизни,3
зеркало,зерцало,3
зеркало,овальное,3
зеркало,отображение,3
зеркало,отражает,3
зеркало,разбито,3
зеркало,расческа,3
хлеб,насущный,67
хлеб,черствый,40
хлеб,черный,39
хлеб,свежий,33
хлеб,белый,28
хлеб,ржаной,27
хлеб,мягкий,24
хлеб,вкусный,23
хлеб,соль,19
хлеб,всему голова,18
хлеб,булка,14
хлеб,есть,12
хлеб,теплый,12
хлеб,горячий,10
хлеб,еда,10
хлеб,масло,8
хлеб,поле,8
хлеб,буханка,7
хлеб,жизнь,7
хлеб,пища,7
хлеб,богатство,6
хлеб,вкусно,6
хлеб,голова,6
хлеб,душистый,6
хлеб,батон,5
хлеб,каравай,5
хлеб,магазин,5
хлеб,молоко,5
хлеб,пшеничный,5
хлеб,вода,4
хлеб,пшеница,4
хлеб,дорогой,3
хлеб,запах,3
хлеб,и соль,3
хлеб,имя существительное,3
хлеб,круглый,3
хлеб,кусок,3
хлеб,печь,3
космос,ракета,9
космос,вселенная,6
космос,открытый,5
космос,гагарин,4
космос,пространство,4
космос,далекий,3
космос,дальний,3
космос,неизведанный,3
космос,сигареты,3
обед,вкусный,92
обед,ужин,51
обед,горячий,19
обед,завтрак,18
обед,сытный,16
обед,еда,13
обед,готов,12
обед,в столовой,9
обед,суп,9
обед,остыл,8
обед,невкусный,7
обед,плохой,7
обед,стол,7
обед,есть,6
обед,на двоих,6
обед,дома,5
обед,комплексный,5
обед,столовая,5
обед,в ресторане,4
обед,вовремя,4
обед,домашний,4
обед,званый,4
обед,кушать,4
обед,пища,4
обед,подан,4
обед,съесть,4
обед,тарелка,4
обед,холодный,4
обед,шикарный,4
обед,борщ,3
обед,готовить,3
обед,ложка,3
обед,на две персоны,3
обед,на столе,3
обед,перерыв,3
обед,плотный,3
обед,скудный,3
обед,съеден,3
обед,тарелки,3
угол,острый,58
угол,дома,56
угол,комнаты,25
угол,прямой,18
угол,зрения,17
угол,падения,17
угол,тупой,16
угол,темный,14
угол,комната,13
угол,пятый,13
угол,дом,12
угол,стена,9
угол,наклона,8
угол,в комнате,7
угол,свой,7
угол,красный,6
угол,квадрат,5
угол,кривой,5
угол,стола,5
угол,треугольника,5
угол,тупик,5
угол,наказание,4
угол,обои,4
угол,треугольник,4
угол,в доме,3
угол,гол,3
угол,грязный,3
угол,дверь,3
